file_path,transcript,WER
kathbath/hindi/test/audio/620/844424930637363-620-f.wav,पत्रिका के पहले अंक का मुखपृष्ठ आर्कीबॉल एनिक ने डिजाइन किया था,0.16666666666666666
kathbath/hindi/test/audio/267/844424932410073-267-f.wav,पानीपत में शुक्रवार को परिणय सूत्र में बंधे जोड़े,0.0
kathbath/hindi/test/audio/221/844424932574132-221-f.wav,प्रकृति के उस भयावह दृश्य को देखकर हर किसी की कपकपी छूट गई थी,0.07142857142857142
kathbath/hindi/test/audio/221/844424932574151-221-f.wav,आपको अपने उत्पाद या सेवा के लिए एक जगह मिलनी है,0.0
kathbath/hindi/test/audio/1202/844424932919550-1202-f.wav,ग्राहक हॉलमार्क गहनों के बजाय हाउस मार्क को ज्यादा तरजीह दे रहे हैं,0.16666666666666666
kathbath/hindi/test/audio/1190/844424930929611-1190-f.wav,यह अग्नि नृत्य और मूल प्वय के प्रशंसकों के लिए एक बढ़िया स्थान है,0.07142857142857142
kathbath/hindi/test/audio/574/844424930898410-574-f.wav,वैसे प्याज व लहसुन की कीमतों में गिरावट शुरू हो चुकी है,0.08333333333333333
kathbath/hindi/test/audio/564/844424930966770-564-f.wav,मैं सभी से अपील करता हूं कि हीरों एकादश को अपना समर्थन करें,0.07692307692307693
kathbath/hindi/test/audio/574/844424930898381-574-f.wav,उनकी इन दलीलों के बाद न्यायालय ने समिति से प्रगति रिपोर्ट मांगी थी,0.0
kathbath/hindi/test/audio/1190/844424930929571-1190-f.wav,यहां तक कि सरकारी योजनाएं भी ऑनलाइन रहती हैं,0.2
kathbath/hindi/test/audio/1202/844424932919590-1202-f.wav,इसका जवाब दूसरी वैचारिकी पर आधारित सीरीज से दिया जा सकता है,0.16666666666666666
kathbath/hindi/test/audio/1202/844424932919635-1202-f.wav,ऐसी घटनाओं को रोकने के लिए आम आदमी पार्टी सरकार की बैठक हुई,0.0
kathbath/hindi/test/audio/1190/844424930929624-1190-f.wav,खाद्य एवं प्रसंस्करण विभाग भी पीछे नहीं रहा,0.0
kathbath/hindi/test/audio/564/844424930954544-564-f.wav,लेकिन विवाद की शुरुआत के बाद भी राहुल चुप रहे,0.0
kathbath/hindi/test/audio/221/844424932574150-221-f.wav,हनुमान के जीवन से सहज ही इन प्रश्नों का उत्तर मिल जाता है,0.0
kathbath/hindi/test/audio/497/844424930325500-497-f.wav,इसका मुकाबला मारुति सुजुकी अटरिगा और रेनोलॉजी से होगा,0.5
kathbath/hindi/test/audio/574/844424930898409-574-f.wav,दोपहर में सचिन जब ऑफिस पहुंचे तो उन्हें रामपाल नहीं मिला,0.0
kathbath/hindi/test/audio/153/844424930759161-153-f.wav,इस संदर्भ में पुलिस ने मामला दर्ज कर छानबीन शुरू कर दी है,0.0
kathbath/hindi/test/audio/574/844424930898375-574-f.wav,पत्रकार चाहते हैं कि इन मामलों का खात्मा किया जाए,0.0
kathbath/hindi/test/audio/497/844424930325518-497-f.wav,उन्होंने कहा कि किसी तरह भागकर उन्होंने अपनी जान बचाई,0.0
kathbath/hindi/test/audio/153/844424930707947-153-f.wav,दूसरे पक्ष के बयान कलमबद्ध करने के बाद आगामी कार्रवाई होगी,0.0
kathbath/hindi/test/audio/564/844424930918915-564-f.wav,कंपनी की आय पर कोरोनावायरस संकट का असर पड़ा है,0.18181818181818182
kathbath/hindi/test/audio/564/844424930918926-564-f.wav,राज्य में मंगलवार को मौसम का मिला जुला असर देखने को मिला,0.18181818181818182
kathbath/hindi/test/audio/153/844424930708017-153-f.wav,जहां यहां फैलता है वहां के प्रभावित सेल के प्रकार पर निर्भर करता है,0.14285714285714285
kathbath/hindi/test/audio/153/844424930707948-153-f.wav,इस राशि के संगीतकारों के लिए आज का दिन महत्वपूर्ण रहने वाला है,0.16666666666666666
kathbath/hindi/test/audio/1190/844424930929589-1190-f.wav,काफी समय से मैं घर नहीं गई थी,0.2222222222222222
kathbath/hindi/test/audio/267/844424932410098-267-f.wav,अरुण जेटली का पार्थिव शव निगम बोध घाट लाया जा रहा है,0.18181818181818182
kathbath/hindi/test/audio/497/844424930325532-497-f.wav,देश में हर तीन में से दो मोबाइल टावर बिक्री के लिए उपलब्ध हैं,0.0
kathbath/hindi/test/audio/1202/844424932919632-1202-f.wav,उबरकैब में यात्रा के दौरान महिला पत्रकार के साथ महिला ने की मारपीट,0.14285714285714285
kathbath/hindi/test/audio/564/844424930954569-564-f.wav,मुझे लगता है कि इस विषय पर हर लड़के की अलमारी में है,0.0
kathbath/hindi/test/audio/1202/844424932919597-1202-f.wav,जिससे इस योजना का संचालन सही से नहीं हो पा रहा है,0.08333333333333333
kathbath/hindi/test/audio/497/844424930547225-497-f.wav,क्या क्या गिनाऊं साहिब आपके नसीब के बारे में,0.2222222222222222
kathbath/hindi/test/audio/153/844424930759141-153-f.wav,इसमें संस्मरणकार ने लाला जज्जुमल के ब्राह और आंतरिक व्यक्तिगत का संयोजित चित्रण किया है,0.26666666666666666
kathbath/hindi/test/audio/153/844424930759093-153-f.wav,यह घटना उत्तरकाशी जिले के मांडू गांव में घटी,0.1111111111111111
kathbath/hindi/test/audio/574/844424930898408-574-f.wav,सदस्यों ने कहा कि कांग्रेस का एक गौरवपूर्ण इतिहास है,0.0
kathbath/hindi/test/audio/1202/844424932919619-1202-f.wav,मारे गए दंपति के पांच बच्चे भी हैं,0.25
kathbath/hindi/test/audio/153/844424930707954-153-f.wav,खेल के मैदान में अनचाह खंबा हटाने के लिए स्वीकृत किए,0.09090909090909091
kathbath/hindi/test/audio/497/844424930547236-497-f.wav,लेकिन दुनिया इस तरह बदल रही है कि लोग जिसके पास,0.0
kathbath/hindi/test/audio/160/844424930570566-160-f.wav,अधिकारी ने कहा कि झील को अगले आदेश तक बंद कर दिया गया है,0.06666666666666667
kathbath/hindi/test/audio/1190/844424930929600-1190-f.wav,मनुष्य की खुशी का फूलपत्ते के साथ उपजी का प्रजनन होता है,0.15384615384615385
kathbath/hindi/test/audio/221/844424932574165-221-f.wav,उन्होंने डोसा के ज़रिए महंगाई और ब्याज दर को समझाया था,0.09090909090909091
kathbath/hindi/test/audio/620/844424930637350-620-f.wav,लद्दाख के लेह में तापमान गिरने के बाद सिंधु नदी जम गई,0.0
kathbath/hindi/test/audio/160/844424930570584-160-f.wav,निर्माणाधीन मकान पर फर्नीचर का काम कर रहे मजदूर की करंट लगने से मौत,0.0
kathbath/hindi/test/audio/564/844424930966812-564-f.wav,गगन ने लंदन ओलंपिक में खोला भारत का खाता,0.0
kathbath/hindi/test/audio/620/844424930621943-620-f.wav,उन्होंने महँगे प्रकार के लकड़ी और कांस्य से ऐसी सारणी बनाई,0.09090909090909091
kathbath/hindi/test/audio/1190/844424930929558-1190-f.wav,सोमवार को सुप्रीम कोर्ट ने इस याचिका को मंजूर कर लिया है,0.0
kathbath/hindi/test/audio/1202/844424932919564-1202-f.wav,हालांकि हमलावरों का पिस्तौल खराब हो गया अन्यथा वारदात और भी भयावह हो सकता था,0.0
kathbath/hindi/test/audio/564/844424930966823-564-f.wav,जब दरार मोड़ सिर के माध्यम से नहीं किया जाता है,0.0
kathbath/hindi/test/audio/564/844424930918905-564-f.wav,इस फिल्म में सेफ अली खान और काजोल भी अहम भूमिका में हैं,0.15384615384615385
kathbath/hindi/test/audio/267/844424932410107-267-f.wav,इससे अप वार डाउन की तीनों लाइनें बंद हो गईं,0.1
kathbath/hindi/test/audio/564/844424930966754-564-f.wav,ये रिश्ता क्या कहलाता है में नायरा पर होगा हमला,0.0
kathbath/hindi/test/audio/153/844424930627601-153-f.wav,आतंकियों ने इस सुरंग में कई खतरनाक हथियार छुपाकर रखे हुए थे,0.0
kathbath/hindi/test/audio/564/844424930954576-564-f.wav,चलो देखते हैं कैसे मेकअप एक सुंदर फूल बिस्तर में गार्डन में अन्य तरीकों से,0.0
kathbath/hindi/test/audio/160/844424930570529-160-f.wav,लेकिन दोनों बैंकों ने इस मामले में ज्यादा ब्यौरा नहीं दिया है,0.08333333333333333
kathbath/hindi/test/audio/1190/844424930929610-1190-f.wav,अस्पताल प्रशासन ने कुछ भी बोलने से किया इनकार,0.0
kathbath/hindi/test/audio/267/844424932410102-267-f.wav,यह पावर बैंक आपकी जान के लिए खतरा बन सकता है,0.09090909090909091
kathbath/hindi/test/audio/564/844424930954537-564-f.wav,खासतौर पर दक्षिण और दक्षिणपूर्वी एशिया में भारत की स्थिति मजबूत हुई है,0.14285714285714285
kathbath/hindi/test/audio/574/844424930927689-574-f.wav,घर जाने की खुशी एक्ट्रेस के चेहरे पर साफ दिखाई दे रही है,0.0
kathbath/hindi/test/audio/574/844424930927645-574-f.wav,उन्होंने राजकल्याण बोट के गठन के दायित्व को भी नजरअंदाज कर दिया,0.23076923076923078
kathbath/hindi/test/audio/1202/844424932919637-1202-f.wav,मुमकिन है आज करियर से संबंधित आप उनका मार्गदर्शन करें,0.0
kathbath/hindi/test/audio/564/844424930966782-564-f.wav,उन्होंने संभावना व्यक्त की कि आरबीआई भविष्य में ब्याज दरों में और वृद्धि नहीं करेगा,0.06666666666666667
kathbath/hindi/test/audio/221/844424932574107-221-f.wav,श्री बहुगुणा गोविंदघाट में आपदा प्रभावित क्षेत्र का भ्रमण एवं आपदा प्रभावितों से मुलाकात करेंगे,0.06666666666666667
kathbath/hindi/test/audio/564/844424930918833-564-f.wav,मामले में क्षैत्रीय विधायक और कलेक्टर ने भी कार्रवाई के निर्देश दिए हैं,0.07692307692307693
kathbath/hindi/test/audio/497/844424930547208-497-f.wav,वह लिखता है कि भारत का सबसे बड़ा नगर पाटलिपुत्र है,0.0
kathbath/hindi/test/audio/574/844424930898456-574-f.wav,इससे पहले मुख्यमंत्री व उपमुख्यमंत्री गुरुद्वारा श्री फ़तेहगढ़ साहिब में नतमस्तक हुए,0.3076923076923077
kathbath/hindi/test/audio/574/844424930927692-574-f.wav,हमारी परंपराओं में सामंतवाद के बीच सड़ रहे हैं,0.2222222222222222
kathbath/hindi/test/audio/574/844424930898391-574-f.wav,रायपुर नगर निगम के लिए पेच फंस गए हैं,0.2222222222222222
kathbath/hindi/test/audio/564/844424930918869-564-f.wav,बीओसी एविएशन और किंगफिशर एयरलाइंस के बीच का यह मामला लीजिंग अग्रीमेंट को लेकर था,0.0
kathbath/hindi/test/audio/160/844424930570547-160-f.wav,ईमानदारी से अपना काम करने वाले पुलिसकर्मियों की कमी नहीं है हमारे यहां,0.14285714285714285
kathbath/hindi/test/audio/620/844424930634283-620-f.wav,इसमें करीना कपूर और नवाज़ुद्दीन सिद्दीकी भी अहम भूमिका में हैं,0.09090909090909091
kathbath/hindi/test/audio/564/844424930918862-564-f.wav,बिग बॉस कंटेस्टेंट ने राष्ट्रीय मानवाधिकार आयोग में दर्ज की शिकायत,0.0
kathbath/hindi/test/audio/497/844424930325548-497-f.wav,जो अपने साथ लोक कलाओं को भी साथ लाए हैं,0.0
kathbath/hindi/test/audio/160/844424930570577-160-f.wav,इस दौरान वह पाकिस्तानी नेतृत्व के साथ क्षेत्र के हालात पर चर्चा करेंगे,0.0
kathbath/hindi/test/audio/267/844424932410133-267-f.wav,इसके अलावा मध्यप्रदेश में आज से मौसम में बदलाव हो सकता है,0.0
kathbath/hindi/test/audio/564/844424930966814-564-f.wav,आपको अपने पिता के आशीर्वाद से शासन द्वारा सम्मानित किए जाने की संभावना रहेगी,0.0
kathbath/hindi/test/audio/153/844424930759183-153-f.wav,लड़के डर की वजह से सीन करने के लिए तैयार हो जाती थीं,0.15384615384615385
kathbath/hindi/test/audio/267/844424932410086-267-f.wav,घरेलू जीवन में कला के आसार बन रहे हैं,0.1111111111111111
kathbath/hindi/test/audio/160/844424930570556-160-f.wav,लेकिन एक वाकया ऐसा हुआ जिससे ऑस्ट्रेलियाई हैरान हो गए,0.0
kathbath/hindi/test/audio/160/844424930570510-160-f.wav,मौजूदा मॉनसून सत्र अगले सप्ताह के मध्य तक खत्म किया जा सकता है,0.07692307692307693
kathbath/hindi/test/audio/564/844424930954625-564-f.wav,इससे पहले भी नियंत्रण रेखा पर देखा गया था पाकिस्तानी ड्रोन,0.0
kathbath/hindi/test/audio/574/844424930898367-574-f.wav,लगातार चार वर्ष से यह सबसे तेज विकसित घरेलू उड़ान बाजार वाला देश बना रहा,0.0
kathbath/hindi/test/audio/564/844424930966821-564-f.wav,आत्मनिर्भरता तभी संभव है जब हम लोकल के लिए वोकल बनेंगे,0.0
kathbath/hindi/test/audio/574/844424930898423-574-f.wav,पत्नी सोनाली राठौर के साथ वे कई सालों से गजलें गा रहे हैं,0.07692307692307693
kathbath/hindi/test/audio/1202/844424932919601-1202-f.wav,उच्च पदस्थ लोगों ने भी भ्रष्टाचार को लेकर तमाम बड़ी चढ़ी बातें कीं,0.16666666666666666
kathbath/hindi/test/audio/564/844424930954541-564-f.wav,पुलिस ने वहां के सरकारी अस्पताल में पीड़िता का मेडिकल परीक्षण कराया,0.08333333333333333
kathbath/hindi/test/audio/497/844424930547210-497-f.wav,हिंसा से किसी का भी भला नहीं हो रहा,0.0
kathbath/hindi/test/audio/564/844424930966780-564-f.wav,जोधपुर एयरपोर्ट पर नहीं होगी खुले पैसों की समस्या,0.0
kathbath/hindi/test/audio/1190/844424930929623-1190-f.wav,चुनाव खत्म होने तक ममता बैनर्जी की बायोपिक के ट्रेलर पर रोक,0.08333333333333333
kathbath/hindi/test/audio/160/844424930570497-160-f.wav,परिणीति चोपड़ा म्यूनिख जर्मनी में हॉलीडे एंजॉय कर रही हैं,0.2
kathbath/hindi/test/audio/564/844424930966759-564-f.wav,इसके बाद आरोपियों ने मेरा मोबाइल फोन ले लिया,0.0
kathbath/hindi/test/audio/564/844424930954602-564-f.wav,पशु क्रूरता की चिंगारी केरल से उठकर अब देवभूमि में पहुंच गई है,0.0
kathbath/hindi/test/audio/497/844424930547242-497-f.wav,इसकी मिसालें टेलीसिटी से ली जा सकती हैं,0.4444444444444444
kathbath/hindi/test/audio/267/844424932410115-267-f.wav,पुरोहित प्रपंच की बुराइयों और सामाजिक अत्याचारों का कहीं नाम निशान न रहे,0.0
kathbath/hindi/test/audio/267/844424932410085-267-f.wav,मैं डर गया था और उस कमरे में सो नहीं पाऊंगा,0.0
kathbath/hindi/test/audio/564/844424930918916-564-f.wav,मालदीव और श्रीलंका जैसे मित्र देशों ने तेजस की खरीद में दिलचस्पी दिखाई है,0.07142857142857142
kathbath/hindi/test/audio/497/844424930325540-497-f.wav,लोकसभा में उठी छत्तीसगढ़ी भाषा को आठवीं अनुसूची में शामिल करने की मांग,0.0
kathbath/hindi/test/audio/574/844424930927720-574-f.wav,महिला एवांग शेरपा को प्रधान तथा टील्ले शेरपा को संघ का उपधान नियुक्त किया गया,0.2
kathbath/hindi/test/audio/267/844424932410103-267-f.wav,उज्जैन व देवास इतने दूर हैं कि वे गैस नहीं भरवा सकते,0.0
kathbath/hindi/test/audio/153/844424930627648-153-f.wav,अधीनस्थों को निर्देश दिए हैं कि सर्विस एक्ट का उल्लंघन नहीं किया जाए,0.0
kathbath/hindi/test/audio/564/844424930966789-564-f.wav,शहर में तीन सौ से अधिक हॉप्पलों को टैक्स में बड़ी छूट मिलेगी,0.07692307692307693
kathbath/hindi/test/audio/497/844424930325477-497-f.wav,इतना सम्मोहन है कि पाशान में जीवन संपदान का भ्रम होने लगता है,0.15384615384615385
kathbath/hindi/test/audio/153/844424930627668-153-f.wav,लेकिन इस बार का बिहार चुनाव काफी रोचक है,0.1111111111111111
kathbath/hindi/test/audio/564/844424930918850-564-f.wav,ओमती थाने में गुरुवार की दोपहर व्यापारियों की पिटाई के बाद हंगामा मच गया,0.0
kathbath/hindi/test/audio/1190/844424930929627-1190-f.wav,कुछ देशों में कवरधारकों को सामान्य एजेंसियों या एमजीए प्रबंधन कहा जाता है,0.0
kathbath/hindi/test/audio/620/844424930634254-620-f.wav,इसके बाद योगी आदित्यनाथ ने विकासखंड मुरशान के भगवंतपुर आंगनबाड़ी केंद्र का निरीक्षण किया,0.26666666666666666
kathbath/hindi/test/audio/574/844424930898395-574-f.wav,रेडक्रॉस मेले में खेलकूद स्पर्धाओं को एंट्री फीस तय,0.1111111111111111
kathbath/hindi/test/audio/620/844424930621955-620-f.wav,प्रियंका चोपड़ा आईआईएफ में पहली बार गाना गाने को लेकर नर्वस हुईं,0.08333333333333333
kathbath/hindi/test/audio/564/844424930954590-564-f.wav,कुछ देशों और क्षेत्रों में यूजर अपनी जरूरत के मुताबिक इस सेवा को चुनते हैं,0.0
kathbath/hindi/test/audio/267/844424932410083-267-f.wav,एक या दो दिन सब्जी भरने के बाद तहखाने साफ,0.0
kathbath/hindi/test/audio/160/844424930570551-160-f.wav,इस फिल्म के जरिए समाज में संदेश पहुंचाने की पूरी कोशिश की गई है,0.0
kathbath/hindi/test/audio/497/844424930547235-497-f.wav,आम आदमी पार्टी एक बार फिर सुर्खियों में आ गई है,0.0
kathbath/hindi/test/audio/153/844424930759163-153-f.wav,जम्मू कश्मीर को बंदीपोड़ा और गंदरबल में हिमस्खलन हुआ है,0.1
kathbath/hindi/test/audio/564/844424930918873-564-f.wav,प्रतिस्पर्धा कितनी ही क्यों न हो कड़ी मेहनत करना कभी न छोड़ो,0.0
kathbath/hindi/test/audio/1202/844424932919552-1202-f.wav,आपको अपने फिटनेस के बारे में भी कोई शुभ सूचना मिलेगी,0.0
kathbath/hindi/test/audio/153/844424930707950-153-f.wav,पुलिस ने युवक को उपचार के लिए राजकीय पुरुष चिकित्सालय में भर्ती कराया,0.07692307692307693
kathbath/hindi/test/audio/160/844424930570586-160-f.wav,कई इतिहासकारों के अनुसार यह वर्णन एक वास्तविक युद्ध पर ही आधारित हो सकता है,0.0
kathbath/hindi/test/audio/1202/844424932919634-1202-f.wav,बढ़ती आबादी के कारण पानी की आवश्यकता बढ़ी है,0.0
kathbath/hindi/test/audio/221/844424932574080-221-f.wav,होटल प्रदान करता है सभी सुविधाओं के लिए दावतों और समारोह,0.0
kathbath/hindi/test/audio/267/844424932410091-267-f.wav,करणी सिंह रेंज को आठ जुलाई को इस्तेमाल के लिए खोला गया था,0.15384615384615385
kathbath/hindi/test/audio/574/844424930898404-574-f.wav,कार्यक्रम का संचालन विद्यालय की कार्यक्रम अधिकारी स्नेह थ्वाइट ने की,0.18181818181818182
kathbath/hindi/test/audio/221/844424932574093-221-f.wav,संगीत क्या कोई भी कलाबंधन में नहीं निखर सकती,0.2
kathbath/hindi/test/audio/564/844424930918895-564-f.wav,जब वह उसके नजदीक पहुंचे तो उसे उनकी हरकतों पर शक हुआ,0.0
kathbath/hindi/test/audio/497/844424930325542-497-f.wav,इन दोनों बच्चियों ने जब गीत गाए तो सब हैरान रह गए,0.0
kathbath/hindi/test/audio/1202/844424932919572-1202-f.wav,फिलहाल पार्टी अध्यक्ष उनके छोटे भाई और पंजाब के मुख्यमंत्री शाहबाज शरीफ हैं,0.0
kathbath/hindi/test/audio/160/844424930570575-160-f.wav,टाइगर श्रॉफ इस समय की सबसे सफल एक्शन स्टार हैं और बेस्ट भी,0.15384615384615385
kathbath/hindi/test/audio/160/844424930570569-160-f.wav,आज से कॉलिंग के लिए देने होंगे देने होंगे ज्यादा पैसे,0.3333333333333333
kathbath/hindi/test/audio/574/844424930898455-574-f.wav,सामाजिक चलचित्र एक नवीन परिघटना है और परिणामस्वरूप वो अपने प्रारूप के कुछ उदाहरण हैं,0.0
kathbath/hindi/test/audio/497/844424930325543-497-f.wav,अपने साथ काम करने वालों को अपने विश्वास मिले,0.2
kathbath/hindi/test/audio/221/844424932574091-221-f.wav,बैठक आयोजित करने वाला व्यक्ति वेटिंग रूम की सुविधा का इस्तेमाल कर सकता है,0.0
kathbath/hindi/test/audio/160/844424930570512-160-f.wav,कनोरा ऊपर लिखा गया है और व्यंजन के बाद उच्चारण किया गया है,0.0
kathbath/hindi/test/audio/153/844424930708003-153-f.wav,लोगों को सही तरह से डील करना सीखें तो आप सफलता के करीब पहुंच जाएंगी,0.0
kathbath/hindi/test/audio/153/844424930759100-153-f.wav,एक भुट्टे के बारीक टुकड़े काट लें और पीसे हुए भुट्टे में मिलाकर रख दें,0.0
kathbath/hindi/test/audio/267/844424932410067-267-f.wav,इन दोनों खिलाड़ियों पर इस आईपीएल के दौरान खास निगाहें होंगी,0.0
kathbath/hindi/test/audio/497/844424930325534-497-f.wav,गाते हुए वे बहुत से स्वर्चित पद उसमें मिला देते हैं,0.3
kathbath/hindi/test/audio/620/844424930637387-620-f.wav,यह किसी भी लॉन्चर के साथ आसानी से काम कर सकती है,0.0
kathbath/hindi/test/audio/1202/844424932919576-1202-f.wav,मैं खबर लिखते समय कभी फाइव डब्ल्यू और वन एच से शुरुआत नहीं करता,0.07142857142857142
kathbath/hindi/test/audio/564/844424930966809-564-f.wav,लेकिन कर्मचारी व संसाधनों की संख्या नहीं बढ़ रही है,0.0
kathbath/hindi/test/audio/160/844424930570518-160-f.wav,इस्लामिक स्टेट से जुड़ने से पहले वह व्यापार करता था,0.1
kathbath/hindi/test/audio/267/844424932410100-267-f.wav,महिला के गले में पुलिस को एक मंगलसूत्र भी मिला है,0.0
kathbath/hindi/test/audio/564/844424930954587-564-f.wav,इनके उपन्यास कीरत राम पर दूरदर्शन ने सीरियल प्रसारित किया था,0.2
kathbath/hindi/test/audio/497/844424930547262-497-f.wav,इस मामले में उम्रकैद की सजा भुगत रहे आशा राम जोधपुर केंद्रीय कारागार में बंद है,0.13333333333333333
kathbath/hindi/test/audio/497/844424930547195-497-f.wav,श्रीनगर में उसके साथ आए अन्य आतंकियों की तलाश की जा रही है,0.0
kathbath/hindi/test/audio/620/844424930634271-620-f.wav,स्वतंत्रता की लड़ाई में भी इस लेखन कला का अभूतपूर्व योगदान रहा है,0.0
kathbath/hindi/test/audio/497/844424930547201-497-f.wav,आज इस राशि के जातकों को मुश्किलों का सामना करना पड़ सकता है,0.0
kathbath/hindi/test/audio/564/844424930954598-564-f.wav,दिशानिर्देशों के लिए पूछते समय आम तौर पर उपयोग किए जाने वाले प्रश्न,0.16666666666666666
kathbath/hindi/test/audio/497/844424930325482-497-f.wav,दीपिका फिर जाकर कहती हैं कि आपका यह तरीका बिल्कुल गलत था,0.0
kathbath/hindi/test/audio/574/844424930898370-574-f.wav,विचार और प्रयास होना चाहिए कि गौवंश का संरक्षण किया जाए,0.09090909090909091
kathbath/hindi/test/audio/1202/844424932919558-1202-f.wav,ग्रामीणों की शिकायत के बाद जिला प्रशासन ने जांच करवाने का आश्वासन दिया है,0.0
kathbath/hindi/test/audio/221/844424932574125-221-f.wav,किसी ने सोचा भी नहीं था कि इस दौरान एक भयंकर हादसा होगा,0.07692307692307693
kathbath/hindi/test/audio/221/844424932574099-221-f.wav,प्रशासन से बिना अनुमति के कालचक्र मैदान में वृक्ष आरोपण नहीं किया जा सकता,0.15384615384615385
kathbath/hindi/test/audio/564/844424930966790-564-f.wav,उष्णकटिबंधी वर्षावन वर्तमान में मानवगतिविधि के कारण बिखर रहे हैं,0.2727272727272727
kathbath/hindi/test/audio/564/844424930966778-564-f.wav,आज यह क्षेत्र घुसपेटियों और अपराधियों की शरणस्थली बनी हुई है,0.09090909090909091
kathbath/hindi/test/audio/574/844424930927644-574-f.wav,ये मामला हिमाचल प्रदेश के कुल्लू जिले से जुड़ा है,0.0
kathbath/hindi/test/audio/564/844424930966733-564-f.wav,आज किसी ऐसे स्रोत से धन नहीं कमाएं जो कि गैरकानूनी हो,0.0
kathbath/hindi/test/audio/1202/844424932919575-1202-f.wav,लाला दीवान चंद चेलटेबल अस्पताल में रक्तदान शिविर का होगा आयोजन,0.3
kathbath/hindi/test/audio/1202/844424932919622-1202-f.wav,समिति ने कहा कि बिजली प्रणाली के साए पर सुरक्षा महत्वपूर्ण है,0.2727272727272727
kathbath/hindi/test/audio/574/844424930898379-574-f.wav,लेकिन भाजपा प्रतिनिधिमंडल ने बिहार को सिर्फ विशेष सहायता देने की मांग रखी,0.0
kathbath/hindi/test/audio/620/844424930621944-620-f.wav,विभागों में पदोन्नति के मसले इस आरक्षण की वजह से लंबित थे,0.08333333333333333
kathbath/hindi/test/audio/497/844424930547206-497-f.wav,इस याचिका में रिया ने मुद्कदमा बिहार से मुंबई ट्रांसफर करने की बात कही,0.07142857142857142
kathbath/hindi/test/audio/221/844424932574095-221-f.wav,यह खुलासा मनीष के शव की पोस्टमार्टम रिपोर्ट में हुआ है,0.0
kathbath/hindi/test/audio/574/844424930898373-574-f.wav,अपने अवसार और मूठ के उतार चढ़ाव पर नजर रखें,0.2
kathbath/hindi/test/audio/1190/844424930929582-1190-f.wav,कई अहम विधेयकों को सरकार को पास करना मुश्किल होगा,0.0
kathbath/hindi/test/audio/574/844424930898405-574-f.wav,मैं नहीं जानता आप यह सब जानबूझकर करते हैं या अनजाने में,0.0
kathbath/hindi/test/audio/497/844424930325484-497-f.wav,और इस तरह पीयूष गोयला ने पूरे देश को किया सरप्राइज,0.09090909090909091
kathbath/hindi/test/audio/1202/844424932919593-1202-f.wav,अब अगले महीने इस केस की सुनवाई होनी है,0.0
kathbath/hindi/test/audio/497/844424930325475-497-f.wav,इतना ही नहीं ये ऑयली स्किन के लिए बेहद लाभदायक हैं,0.16666666666666666
kathbath/hindi/test/audio/564/844424930918892-564-f.wav,चंडीगढ़ में दो मीडिया की दो ओबी वेन में भी सपोर्टर्स ने आग लगा दी,0.06666666666666667
kathbath/hindi/test/audio/267/844424932410068-267-f.wav,इस उपन्यास में अतरपुर गांव की कथा कही गई है,0.1
kathbath/hindi/test/audio/620/844424930560795-620-f.wav,इसके लिए उन्होंने लिम्का बुक ऑफ वर्ल्ड रिकॉर्ड में अपना नाम दर्ज कराया,0.0
kathbath/hindi/test/audio/574/844424930927717-574-f.wav,इससे आपका शरीर और मन दोनों पूरे दिन तरोतादा रहेंगे,0.2727272727272727
kathbath/hindi/test/audio/574/844424930898392-574-f.wav,निश्चित रूप से दिल्ली श्रम विभाग का सख्त रूप उन्हें बचने नहीं देगा,0.07692307692307693
kathbath/hindi/test/audio/564/844424930918871-564-f.wav,यहां उनकी बड़ी जीत और अफसोस दोनों तरह की यादें जुड़ी हैं,0.0
kathbath/hindi/test/audio/221/844424932574118-221-f.wav,दोनों स्थलों को विकसित करने के लिए हर संभव प्रयास किए जा रहे हैं,0.0
kathbath/hindi/test/audio/221/844424932574158-221-f.wav,मानवीय अभिरुचियों में विज्ञान के प्रवेश में अदृश्य ताकत का नियंत्रण है,0.0
kathbath/hindi/test/audio/1190/844424930929609-1190-f.wav,लेकिन उसे उसके किए के बारे में बार बार याद दिलाया जाता है,0.15384615384615385
kathbath/hindi/test/audio/221/844424932574131-221-f.wav,वे डीआरडीओ कार्यशाला और सीबीआरएन रक्षा प्रौद्योगिकियों की प्रदर्शनी का उद्घाटन कर रहे थे,0.0
kathbath/hindi/test/audio/497/844424930325521-497-f.wav,चर्चित अभिनेता अमन वर्मा ने टेलीविजन अभिनेत्री वंदना लालवानी से दिल्ली में सगाई की है,0.0
kathbath/hindi/test/audio/564/844424930966751-564-f.wav,मैंने खुद एप्स के बारे में सीखी और यहां तक की कोडिंग भी,0.07692307692307693
kathbath/hindi/test/audio/497/844424930547196-497-f.wav,संकट में भी लाखों को रोजगार देने में सफल रही योगी सरकार,0.0
kathbath/hindi/test/audio/620/844424930621988-620-f.wav,आम तौर पर छात्रों को व्यक्तिगत रूप से प्रकट करने के लिए की जरूरत है,0.14285714285714285
kathbath/hindi/test/audio/564/844424930918920-564-f.wav,पर्यटन एक ऐसा क्षेत्र है जिसमें निवेश कभी घाटे का सौदा नहीं हो सकता था,0.0
kathbath/hindi/test/audio/574/844424930927657-574-f.wav,लुंगी गोल्डन डग का शिकार होकर बिना खाता खोले ही पवेलियन लौट गए,0.07692307692307693
